fluid_compounds,property_type,property_value,uncertainty,temperature,mole_fractions,measurement_id,source_doi,Mole fraction,Temperature,Solvent: Mole fraction,doc_label,mole_fractions_rounded,"mole_fraction_1,2-ethanediol",mole_fraction_water,composition_temp_id,property_1_value,property_1_uncertainty,Mass ratio of solute to solvent,"mole_fraction_1,8-diaza-7-bicyclo[5.4.0]undecene",Pressure,mole_fraction_urea,mole_fraction_choline chloride,density_value,density_uncertainty,Solvent: Amount ratio of component to other component of binary solvent,mole_fraction_methanol,mole_fraction_glycerol,kinematicViscosity_value,kinematicViscosity_uncertainty,mole_fraction_carbon dioxide,viscosity_value,viscosity_uncertainty,Mass fraction,mole_fraction_propan-1-ol,mole_fraction_propanedioic acid,specificVolume_value,specificVolume_uncertainty,mole_fraction_ethanol,property_2_value,property_2_uncertainty,property_3_value,property_3_uncertainty,speedOfSound_value,speedOfSound_uncertainty
"['glycerol', 'choline chloride', 'water']",density,1187.2,2.5,318.15,"[0.667, 0.23299999999999998, 0.1]",70f55c3f-f091-4db3-855d-6d92f709d5e0,10.1016/j.fluid.2012.08.016,0.23299999999999998,318.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 318.15, '70f55c3f-f091-4db3-855d-6d92f709d5e0')",,,,,35000.0,,0.233,1187.2,2.5,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1183.4,2.5,318.15,"[0.667, 0.1331, 0.1999]",bb48bdc6-78db-4203-a7dc-23cf7979396f,10.1016/j.fluid.2012.08.016,0.1331,318.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 318.15, 'bb48bdc6-78db-4203-a7dc-23cf7979396f')",,,,,35000.0,,0.133,1183.4,2.5,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1178.8,2.5,318.15,"[0.667, 0.03309999999999991, 0.2999]",1e79ca86-73b6-4f80-a0f1-1098da5846a7,10.1016/j.fluid.2012.08.016,0.03309999999999991,318.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 318.15, '1e79ca86-73b6-4f80-a0f1-1098da5846a7')",,,,,35000.0,,0.033,1178.8,2.5,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1188.6,2.5,318.15,"[0.667, 0.23299999999999998, 0.1]",1c5bf2ae-04aa-4f6e-9689-4374063e8258,10.1016/j.fluid.2012.08.016,0.23299999999999998,318.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 318.15, '1c5bf2ae-04aa-4f6e-9689-4374063e8258')",,,,,40000.0,,0.233,1188.6,2.5,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1184.8,2.5,318.15,"[0.667, 0.1331, 0.1999]",860e4aaf-bf9c-4e41-b4bb-9c8ea6850087,10.1016/j.fluid.2012.08.016,0.1331,318.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 318.15, '860e4aaf-bf9c-4e41-b4bb-9c8ea6850087')",,,,,40000.0,,0.133,1184.8,2.5,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1180.2,2.5,318.15,"[0.667, 0.03309999999999991, 0.2999]",cc1cf7e6-2552-4a42-9b75-e40338b24da1,10.1016/j.fluid.2012.08.016,0.03309999999999991,318.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 318.15, 'cc1cf7e6-2552-4a42-9b75-e40338b24da1')",,,,,40000.0,,0.033,1180.2,2.5,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1189.9,2.5,318.15,"[0.667, 0.23299999999999998, 0.1]",c70abc87-54cd-4775-b7f9-fe4df6bc3e83,10.1016/j.fluid.2012.08.016,0.23299999999999998,318.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 318.15, 'c70abc87-54cd-4775-b7f9-fe4df6bc3e83')",,,,,45000.0,,0.233,1189.9,2.5,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1186.1,2.5,318.15,"[0.667, 0.1331, 0.1999]",82e74edb-3c9c-4815-a3d2-c73d8646adcb,10.1016/j.fluid.2012.08.016,0.1331,318.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 318.15, '82e74edb-3c9c-4815-a3d2-c73d8646adcb')",,,,,45000.0,,0.133,1186.1,2.5,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1181.5,2.5,318.15,"[0.667, 0.03309999999999991, 0.2999]",4364a38b-929d-46c0-ab6b-128ea7cdc8cf,10.1016/j.fluid.2012.08.016,0.03309999999999991,318.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 318.15, '4364a38b-929d-46c0-ab6b-128ea7cdc8cf')",,,,,45000.0,,0.033,1181.5,2.5,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1191.2,2.6,318.15,"[0.667, 0.23299999999999998, 0.1]",557a66e3-c8fc-4689-b865-b6e1c2f1d6b4,10.1016/j.fluid.2012.08.016,0.23299999999999998,318.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 318.15, '557a66e3-c8fc-4689-b865-b6e1c2f1d6b4')",,,,,50000.0,,0.233,1191.2,2.6,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1187.4,2.5,318.15,"[0.667, 0.1331, 0.1999]",7463bced-a2a9-4164-b841-a34d3b01e454,10.1016/j.fluid.2012.08.016,0.1331,318.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 318.15, '7463bced-a2a9-4164-b841-a34d3b01e454')",,,,,50000.0,,0.133,1187.4,2.5,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1182.8,2.5,318.15,"[0.667, 0.03309999999999991, 0.2999]",88c13a7d-0ae4-4e20-a97b-bb62c540bff1,10.1016/j.fluid.2012.08.016,0.03309999999999991,318.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 318.15, '88c13a7d-0ae4-4e20-a97b-bb62c540bff1')",,,,,50000.0,,0.033,1182.8,2.5,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1174.6,2.4,323.15,"[0.667, 0.23299999999999998, 0.1]",c27d303e-3d05-433e-990d-b76887dd11f3,10.1016/j.fluid.2012.08.016,0.23299999999999998,323.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, 'c27d303e-3d05-433e-990d-b76887dd11f3')",,,,,100.0,,0.233,1174.6,2.4,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1170.9,2.4,323.15,"[0.667, 0.1331, 0.1999]",cf768886-da2c-4cd5-a09f-1fa62ff0e524,10.1016/j.fluid.2012.08.016,0.1331,323.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, 'cf768886-da2c-4cd5-a09f-1fa62ff0e524')",,,,,100.0,,0.133,1170.9,2.4,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1166.3,2.4,323.15,"[0.667, 0.03309999999999991, 0.2999]",7f281038-a8ec-46ba-890a-1db2f3b554bb,10.1016/j.fluid.2012.08.016,0.03309999999999991,323.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '7f281038-a8ec-46ba-890a-1db2f3b554bb')",,,,,100.0,,0.033,1166.3,2.4,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1176.1,2.4,323.15,"[0.667, 0.23299999999999998, 0.1]",18ce0c61-f461-4ed2-8e14-c79eb0712340,10.1016/j.fluid.2012.08.016,0.23299999999999998,323.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '18ce0c61-f461-4ed2-8e14-c79eb0712340')",,,,,5000.0,,0.233,1176.1,2.4,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1172.3,2.4,323.15,"[0.667, 0.1331, 0.1999]",6a71803f-42ef-40ab-8521-0cb85632e64b,10.1016/j.fluid.2012.08.016,0.1331,323.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '6a71803f-42ef-40ab-8521-0cb85632e64b')",,,,,5000.0,,0.133,1172.3,2.4,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1167.7,2.4,323.15,"[0.667, 0.03309999999999991, 0.2999]",18338e0f-28b5-49f1-9df4-637305d7ecb6,10.1016/j.fluid.2012.08.016,0.03309999999999991,323.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '18338e0f-28b5-49f1-9df4-637305d7ecb6')",,,,,5000.0,,0.033,1167.7,2.4,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1177.5,2.4,323.15,"[0.667, 0.23299999999999998, 0.1]",960e2b98-e2d6-4742-9255-05e09b71a47d,10.1016/j.fluid.2012.08.016,0.23299999999999998,323.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '960e2b98-e2d6-4742-9255-05e09b71a47d')",,,,,10000.0,,0.233,1177.5,2.4,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1173.7,2.4,323.15,"[0.667, 0.1331, 0.1999]",2bc8e49d-cb7c-4e7f-9d44-bfd73a080b93,10.1016/j.fluid.2012.08.016,0.1331,323.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '2bc8e49d-cb7c-4e7f-9d44-bfd73a080b93')",,,,,10000.0,,0.133,1173.7,2.4,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1169.1,2.4,323.15,"[0.667, 0.03309999999999991, 0.2999]",6ba7c738-cbcf-4467-9ec0-79ed2800d5da,10.1016/j.fluid.2012.08.016,0.03309999999999991,323.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '6ba7c738-cbcf-4467-9ec0-79ed2800d5da')",,,,,10000.0,,0.033,1169.1,2.4,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1178.9,2.4,323.15,"[0.667, 0.23299999999999998, 0.1]",0897d0d4-a7a7-4150-9d3b-eea1cd419409,10.1016/j.fluid.2012.08.016,0.23299999999999998,323.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '0897d0d4-a7a7-4150-9d3b-eea1cd419409')",,,,,15000.0,,0.233,1178.9,2.4,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1175.2,2.4,323.15,"[0.667, 0.1331, 0.1999]",a0f52fa5-8f8d-4b98-82be-60569f81d096,10.1016/j.fluid.2012.08.016,0.1331,323.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, 'a0f52fa5-8f8d-4b98-82be-60569f81d096')",,,,,15000.0,,0.133,1175.2,2.4,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1170.6,2.4,323.15,"[0.667, 0.03309999999999991, 0.2999]",2aefb430-2e11-457d-b473-e78f752c2df1,10.1016/j.fluid.2012.08.016,0.03309999999999991,323.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '2aefb430-2e11-457d-b473-e78f752c2df1')",,,,,15000.0,,0.033,1170.6,2.4,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1180.3,2.5,323.15,"[0.667, 0.23299999999999998, 0.1]",52b73ebe-9bba-489a-9093-6ca0c2cacb92,10.1016/j.fluid.2012.08.016,0.23299999999999998,323.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '52b73ebe-9bba-489a-9093-6ca0c2cacb92')",,,,,20000.0,,0.233,1180.3,2.5,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1176.5,2.5,323.15,"[0.667, 0.1331, 0.1999]",b25ad3d6-0e0c-4b72-81e5-9afb876122d9,10.1016/j.fluid.2012.08.016,0.1331,323.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, 'b25ad3d6-0e0c-4b72-81e5-9afb876122d9')",,,,,20000.0,,0.133,1176.5,2.5,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1171.9,2.4,323.15,"[0.667, 0.03309999999999991, 0.2999]",b39bbb65-ec89-44cf-aa1b-50a6d2729b4e,10.1016/j.fluid.2012.08.016,0.03309999999999991,323.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, 'b39bbb65-ec89-44cf-aa1b-50a6d2729b4e')",,,,,20000.0,,0.033,1171.9,2.4,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1181.7,2.5,323.15,"[0.667, 0.23299999999999998, 0.1]",0827b657-3c40-407f-a74f-a77f397974a8,10.1016/j.fluid.2012.08.016,0.23299999999999998,323.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '0827b657-3c40-407f-a74f-a77f397974a8')",,,,,25000.0,,0.233,1181.7,2.5,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1177.9,2.5,323.15,"[0.667, 0.1331, 0.1999]",acf4299e-abe3-420b-8374-d189e7ff1c03,10.1016/j.fluid.2012.08.016,0.1331,323.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, 'acf4299e-abe3-420b-8374-d189e7ff1c03')",,,,,25000.0,,0.133,1177.9,2.5,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1173.3,2.5,323.15,"[0.667, 0.03309999999999991, 0.2999]",5a676cbd-b740-45fe-9402-320b7121c588,10.1016/j.fluid.2012.08.016,0.03309999999999991,323.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '5a676cbd-b740-45fe-9402-320b7121c588')",,,,,25000.0,,0.033,1173.3,2.5,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1183.1,2.5,323.15,"[0.667, 0.23299999999999998, 0.1]",8f4b78cc-8613-408c-a85f-78f5f7bdc26f,10.1016/j.fluid.2012.08.016,0.23299999999999998,323.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '8f4b78cc-8613-408c-a85f-78f5f7bdc26f')",,,,,30000.0,,0.233,1183.1,2.5,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1179.3,2.5,323.15,"[0.667, 0.1331, 0.1999]",76ec72ef-2f21-4917-9e11-246c7973b868,10.1016/j.fluid.2012.08.016,0.1331,323.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '76ec72ef-2f21-4917-9e11-246c7973b868')",,,,,30000.0,,0.133,1179.3,2.5,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1174.7,2.5,323.15,"[0.667, 0.03309999999999991, 0.2999]",2107d593-fbae-4414-946e-c44f0c6c39f3,10.1016/j.fluid.2012.08.016,0.03309999999999991,323.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '2107d593-fbae-4414-946e-c44f0c6c39f3')",,,,,30000.0,,0.033,1174.7,2.5,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1184.5,2.5,323.15,"[0.667, 0.23299999999999998, 0.1]",4004bfe0-5205-4423-a8bd-ab6c1e931077,10.1016/j.fluid.2012.08.016,0.23299999999999998,323.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '4004bfe0-5205-4423-a8bd-ab6c1e931077')",,,,,35000.0,,0.233,1184.5,2.5,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1180.7,2.5,323.15,"[0.667, 0.1331, 0.1999]",70afa36c-38d1-4caa-91dd-a64b045b8994,10.1016/j.fluid.2012.08.016,0.1331,323.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '70afa36c-38d1-4caa-91dd-a64b045b8994')",,,,,35000.0,,0.133,1180.7,2.5,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1176.1,2.5,323.15,"[0.667, 0.03309999999999991, 0.2999]",d5723289-987d-4e11-9c24-793e66db3579,10.1016/j.fluid.2012.08.016,0.03309999999999991,323.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, 'd5723289-987d-4e11-9c24-793e66db3579')",,,,,35000.0,,0.033,1176.1,2.5,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1185.9,2.5,323.15,"[0.667, 0.23299999999999998, 0.1]",52860536-35e0-4f9d-9c74-bb1dd803c313,10.1016/j.fluid.2012.08.016,0.23299999999999998,323.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '52860536-35e0-4f9d-9c74-bb1dd803c313')",,,,,40000.0,,0.233,1185.9,2.5,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1182.1,2.5,323.15,"[0.667, 0.1331, 0.1999]",1d66ddf2-696d-4243-8615-c2bfbfbdf822,10.1016/j.fluid.2012.08.016,0.1331,323.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '1d66ddf2-696d-4243-8615-c2bfbfbdf822')",,,,,40000.0,,0.133,1182.1,2.5,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1177.5,2.5,323.15,"[0.667, 0.03309999999999991, 0.2999]",a98a95cf-0444-4352-bae5-68bfb12eb606,10.1016/j.fluid.2012.08.016,0.03309999999999991,323.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, 'a98a95cf-0444-4352-bae5-68bfb12eb606')",,,,,40000.0,,0.033,1177.5,2.5,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1187.2,2.5,323.15,"[0.667, 0.23299999999999998, 0.1]",de5bde67-2a8a-4e99-887f-281f30cad831,10.1016/j.fluid.2012.08.016,0.23299999999999998,323.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, 'de5bde67-2a8a-4e99-887f-281f30cad831')",,,,,45000.0,,0.233,1187.2,2.5,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1183.4,2.5,323.15,"[0.667, 0.1331, 0.1999]",582ae603-be21-4281-9311-2545239801cd,10.1016/j.fluid.2012.08.016,0.1331,323.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '582ae603-be21-4281-9311-2545239801cd')",,,,,45000.0,,0.133,1183.4,2.5,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1178.8,2.5,323.15,"[0.667, 0.03309999999999991, 0.2999]",cdd5da86-e3d9-4053-b678-e6fdd1ba99d8,10.1016/j.fluid.2012.08.016,0.03309999999999991,323.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, 'cdd5da86-e3d9-4053-b678-e6fdd1ba99d8')",,,,,45000.0,,0.033,1178.8,2.5,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1188.5,2.5,323.15,"[0.667, 0.23299999999999998, 0.1]",d395970b-c33a-4b9d-8e44-fe06901aabcb,10.1016/j.fluid.2012.08.016,0.23299999999999998,323.15,0.667,Document_1,"(0.667, 0.233, 0.1)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, 'd395970b-c33a-4b9d-8e44-fe06901aabcb')",,,,,50000.0,,0.233,1188.5,2.5,2.9,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1184.7,2.5,323.15,"[0.667, 0.1331, 0.1999]",b441f1eb-1976-4244-8da3-a9c51c4d283a,10.1016/j.fluid.2012.08.016,0.1331,323.15,0.667,Document_1,"(0.667, 0.133, 0.2)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, 'b441f1eb-1976-4244-8da3-a9c51c4d283a')",,,,,50000.0,,0.133,1184.7,2.5,5.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1180.1,2.5,323.15,"[0.667, 0.03309999999999991, 0.2999]",24d60bb7-0b3c-4e21-972b-282cf2ba7d6e,10.1016/j.fluid.2012.08.016,0.03309999999999991,323.15,0.667,Document_1,"(0.667, 0.033, 0.3)",,,"(('choline chloride', 'glycerol', 'water'), 323.15, '24d60bb7-0b3c-4e21-972b-282cf2ba7d6e')",,,,,50000.0,,0.033,1180.1,2.5,20.2,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1200.1,0.2,283.15,"[0.667, 0.333, 0.0]",05c14b78-483c-4fba-801e-56af603899c0,10.1016/j.fluid.2014.01.028,0.667,283.15,0.333,Document_1,"(0.667, 0.333, 0.0)",,0.0,"(('choline chloride', 'glycerol', 'water'), 283.15, '05c14b78-483c-4fba-801e-56af603899c0')",,,,,101.0,,0.333,1200.1,0.2,2.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1196.9,0.2,283.15,"[0.5589999999999999, 0.333, 0.108]",83204dfc-fb2d-47d9-9f06-5735c1e09590,10.1016/j.fluid.2014.01.028,0.5589999999999999,283.15,0.333,Document_1,"(0.559, 0.333, 0.108)",,0.108,"(('choline chloride', 'glycerol', 'water'), 283.15, '83204dfc-fb2d-47d9-9f06-5735c1e09590')",,,,,101.0,,0.333,1196.9,0.2,1.7,,0.559,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1191.6,0.2,283.15,"[0.42889999999999995, 0.333, 0.2381]",82fc8af8-64ef-4343-9ae3-3a79bb74f338,10.1016/j.fluid.2014.01.028,0.42889999999999995,283.15,0.333,Document_1,"(0.429, 0.333, 0.238)",,0.238,"(('choline chloride', 'glycerol', 'water'), 283.15, '82fc8af8-64ef-4343-9ae3-3a79bb74f338')",,,,,101.0,,0.333,1191.6,0.2,1.3,,0.429,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1186.0,0.2,283.15,"[0.3245, 0.333, 0.3425]",9b20aa4a-bc7d-424d-bf5a-05016675ad9e,10.1016/j.fluid.2014.01.028,0.3245,283.15,0.333,Document_1,"(0.325, 0.333, 0.343)",,0.343,"(('choline chloride', 'glycerol', 'water'), 283.15, '9b20aa4a-bc7d-424d-bf5a-05016675ad9e')",,,,,101.0,,0.333,1186.0,0.2,1.0,,0.325,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1182.2,0.2,283.15,"[0.2647999999999999, 0.333, 0.4022]",1536e000-3f50-4b0a-843c-ffe932f85da7,10.1016/j.fluid.2014.01.028,0.2647999999999999,283.15,0.333,Document_1,"(0.265, 0.333, 0.402)",,0.402,"(('choline chloride', 'glycerol', 'water'), 283.15, '1536e000-3f50-4b0a-843c-ffe932f85da7')",,,,,101.0,,0.333,1182.2,0.2,0.8,,0.265,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1163.1,0.2,283.15,"[0.06919999999999993, 0.333, 0.5978]",21cffee2-f102-409d-b674-771a38cad5e7,10.1016/j.fluid.2014.01.028,0.06919999999999993,283.15,0.333,Document_1,"(0.069, 0.333, 0.598)",,0.598,"(('choline chloride', 'glycerol', 'water'), 283.15, '21cffee2-f102-409d-b674-771a38cad5e7')",,,,,101.0,,0.333,1163.1,0.2,0.2,,0.069,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1194.3,0.2,293.15,"[0.667, 0.333, 0.0]",6e08a98f-c720-405d-aeee-08a79ce05fed,10.1016/j.fluid.2014.01.028,0.667,293.15,0.333,Document_1,"(0.667, 0.333, 0.0)",,0.0,"(('choline chloride', 'glycerol', 'water'), 293.15, '6e08a98f-c720-405d-aeee-08a79ce05fed')",,,,,101.0,,0.333,1194.3,0.2,2.0,,0.667,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1191.1,0.2,293.15,"[0.5589999999999999, 0.333, 0.108]",ae07999b-bf3e-49bf-9cf4-693a871e0c61,10.1016/j.fluid.2014.01.028,0.5589999999999999,293.15,0.333,Document_1,"(0.559, 0.333, 0.108)",,0.108,"(('choline chloride', 'glycerol', 'water'), 293.15, 'ae07999b-bf3e-49bf-9cf4-693a871e0c61')",,,,,101.0,,0.333,1191.1,0.2,1.7,,0.559,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1185.8,0.2,293.15,"[0.42889999999999995, 0.333, 0.2381]",bd811831-6e50-4431-8a13-99052eed82dc,10.1016/j.fluid.2014.01.028,0.42889999999999995,293.15,0.333,Document_1,"(0.429, 0.333, 0.238)",,0.238,"(('choline chloride', 'glycerol', 'water'), 293.15, 'bd811831-6e50-4431-8a13-99052eed82dc')",,,,,101.0,,0.333,1185.8,0.2,1.3,,0.429,,,,,,,,,,,,,,,,,
"['glycerol', 'choline chloride', 'water']",density,1180.2,0.2,293.15,"[0.3245, 0.333, 0.3425]",b4769076-67e2-4428-8a97-502e3ef73698,10.1016/j.fluid.2014.01.028,0.3245,293.15,0.333,Document_1,"(0.325, 0.333, 0.343)",,0.343,"(('choline chloride', 'glycerol', 'water'), 293.15, 'b4769076-67e2-4428-8a97-502e3ef73698')",,,,,101.0,,0.333,1180.2,0.2,1.0,,0.325,,,,,,,,,,,,,,,,,
